text,rating,date
Advertised as real vans but aren’t and ordered a size 9 as i am in every shoe and every boot and they were miles too small for the price i could’ve got a real pair of vans that actually fit,1,2019/12/09
Great shoe,5,2019/01/02
Good Quality,5,2018/12/29
Lovely trainers,5,2018/12/25
Great Shoes!!,5,2018/12/27
Fab,5,2019/02/17
"Used these shoes no more than 10 times, the soles on both shoes has worn completely down and it flaking off, making these extremely uncomfortable.",1,2020/08/22
Nice shoes,5,2018/12/20
Lovely quality,5,2018/12/18
All good!,5,2018/12/12
Good product.,5,2018/12/10
Lovely lovely,5,2018/12/06
Perfect,5,2019/02/26
"Theses are not real as a vans lover knew instantly they were fakes, stitching is all wrong and size comes up to big. Do not bye as a complete rip off sent back waiting on a refund",1,2019/11/03
So cosy,5,2018/10/19
lovely,5,2018/12/22
Poor quality,1,2021/03/22
Great,5,2018/12/11
Fab,5,2018/12/07
Lovely,5,2018/12/03
Excellent van's,5,2018/09/01
These are not genuine Vans the soles are a composite hard plastic!! And if you compare to high street retailer you will see the differences in design!,1,2019/01/12
"For this price I expected leather or at lest breathable textile - these are literally made out of plastic. After few days of use they smell, feet does not breathe.",1,2019/08/18
"Not sure if they are genuine Vans as my son had never seen them with label showing on the outside of tongue, they also have less eyelets than his original ones",1,2018/12/23
we love them but too big why cant i exchange for a smaller size at the same price as now showing £18 more ???????,2,2018/11/23
Not impressed at all,1,2020/07/10
"Very uncomfortable both on the heel and on top of the foot, would not recommend!",1,2020/01/05
Sole came off one shoe after 3 months with average use.,1,2020/03/14
Fake! Bought these to replace my sons vans. These are definitely not genuine,1,2019/08/29
Wrong size completely,1,2020/01/04
These are different from VANs from stores. The materials and construction are different,1,2019/06/20
Wish I had read these reviews before purchasing.totally missleading .FAKES,1,2019/07/29
These are fake.,1,2019/11/05
Cheap fake. Looked on the official website to compare. Sending back and demanding a refund.,1,2019/03/14
Absolute joke fake all the way !!!! Not happy at all ...,1,2019/05/01
Was very disappointed when I received the vans and realised they were fake.,1,2019/04/07
"Very uncomfortable, especially over long periods of time",1,2018/11/23
Great fit and design,5,2021/08/19
Great would definitely buy again,5,2021/06/30
Good,5,2021/07/01
Vans are always good for the comfort and fit. Dont fix what aint broken.,4,2020/10/20
I got these on prime day. So gota really good price. Very happy with them.,5,2020/10/21
You cant go wrong with black classic vans,5,2020/10/20
"I have never owned a pair of Vans before and used to having Converse and Superdry canvas shoes. I was unsure about the look of them before they arrived however quickly changed my view on them once I tried them on. I am a size 9 and they fit perfectly although I had to open up the laces in order to get my foot in to begin with.

The shoes are made of a canvas side where the white strip is and a suede toe and heel so be sure to protect them with a suede protector.

They are extremely comfortable and very well made, even better than the converse shoes I own. They can get a little hot when walking around as there are no vent holes and in warmer temperatures your feet can get pretty sweaty especially as these are a dark colour too.

I tend to wear them with a dark jean as that’s what they seem to go best with and they could also pass for a smarter shoe than casual if you were going out in the evening.

The rubber bottom has hexagon and diamond grip which is perfect for picking up loose stones but a they are pretty thick I couldn’t feel them digging into my foot.

In Summary, very comfortable and very well made, if the design is to your taste you won’t go wrong with these.",5,2018/08/02
"What I love most about these shoes is that anyone can wear them. I remember getting my first pair of Van's as a teenager and 20 years later Van's still have the same great style and comfort. This particular design is very popular at the moment and I think the reason is they look great with everything. Van's are well made and are so comfortable, you just can't go wrong.",5,2019/07/24
"Love the vans brought from Amazon, so easy to keep clean and at a great fit. They had my size in stock which was great and easy for me to order.",5,2019/08/22
"I normally take a seven and a half shoe size, but these Vans Canvas Low-Top Sneakers were a size eight - lucky that they were, because they fit fine, and a seven and a half would be too snug. As other reviewers have stated, these are very similar to the venerable Converse tariners - canvas uppers, rubber soles - and as such, you may want to add odor eaters in them, because your feet will perspire in them (Unlike Converse, they don't come with piereced ventialtion holes). That being said, I think the manufacturing quality is a step up from Converse, and they look really cool, even on a duffer in late middle age like me. I've not had them long, so I don;t know how long they'll last, but I am very pleased with them so far.",4,2018/08/01
"These Vans Ward shoes are a low top canvass sneaker style shoe with the classic quality and comfort of a Vans shoe.

The shoes are solid and feel like they will be hard wearing. I have found all of my Vans to be very hard wearing and these won't be an exception from what i can see.

They have a thick and comfortable sole and feel bouncy and supportive.

I'm a big fan of Vans and have never been let down by them, with several pairs in my collection. I tend to have more of the classic skateboard shoes but these sneakers make a nice addition the range

They look quite casual with their patterned styling but can easily be worn smart casual and these will definitely be getting worn out and worn into the office at times.

The shoe are a 7.5 and fit me perfectly. I range from 7-7.5 and find Vans can be a little narrower so 7.5 is perfect.

Another excellent shoe from Vans.",5,2018/07/31
"I like my trainers to have a certain retro appeal to them so the 'Vans Canvas Low-Tops' are just the thing. The combination of black and white looks clean and has that 70s/90s/today appeal to them, a look that keeps coming back. The white laces and go faster stripe along the side give them a somewhat timeless appeal. The sneaker itself is very well made with some good stitching and very comfortable inners; it is like wearing slippers. I would not wear these as exercise trainers as the white bottoms are likely to mark easily, instead they are better as a fashion sneaker to wear with jeans.

The description describes these as Men's, but they are totally unisex with nothing to stop them appealing to either sex. Indeed at size 6 they are more likely to fit a women's foot and they do. They are the right size as stated. The fit is a snug one, but comfortable. I am not one to batter my trainers and even the cheapest pairs I have last a long time, from what I can tell these appear to be well made and will last even longer. I plan to keep mine looking as new for as long as possible.",5,2018/09/03
"These sneakers are absolutely top quality as you would expect from VAN. I don't think the ""canvas"" description is entirely accurate as the outer material is quite thick, and feels more like suede than canvas. They fit me perfectly (10.5 - I am usually either 10 or 11), are extremely comfortable, and look great worn casually, or smart casual/smart. The gum rubber soles are thick, and give very good grip. These may not be cheap, but the quality definitely makes them stand out from cheaper, similar looking sneakers. I will be giving them a lot of wear, and I expect them to last a very long time. Highly recommended.",5,2018/07/31
I like the packaging,4,2019/05/29
"A pair of sneakers. Billed as being for men, but women could probably get away with wearing these quite easily.

They're suede. Low top. Black on the main body. And white on the soles.

They do up with white laces.

They're a very snug fit. And they look really nice.

The ones I had were 8.5 size - nobody seems to make half size any more, so that was nice - and they fit really well indeed and were comfy to walk in.

So they're a really good product.",4,2018/07/29
"These canvas shoes are very well made and surprisingly comfy. The design is very casual, but still quite smart. Clearly, they're a fashion item, and you pay a bit of a premium for the name, but they're still a good quality pair of shoes, even if you're not into labels.

It's not that clear from the photos, but the sides are made of canvas, while the toe, heel and lace areas are a black suede material. It's all black, but the suede has a slightly darker appearance than the canvas.

I'm normally a 10 or 10.5, but the size 11 fits me perfectly (without socks); I'd therefore recommend considering going a size up.",5,2018/07/24
"Not much more to say really! Fantastic trainer, classically stylish, hard to beat! Have lasted me well for a good few months so far and not showing any signs of falling apart soon - unlike most pairs of converse I go through!
Really comfy, great fit - look fantastic with most outfits.",5,2018/11/14
"This is the first time I've had a pair of Vans and I am very pleased with them. This sneaker is low top which I find comfortable straight away, you get none of that uncomfortable rubbing on your ankle. The shoe is canvas with suede across the toe and heel and the classic white Vans stripe down the side. I have found the shoe to be supportive to wear and the sole is bouncy and cushioned to walk in, even over gravel and stones. I have found these shoes to be comfortable and a great fit.",5,2018/08/08
Great shoes. Very comy. Purchased on prime day so saved nearly £20 . Which was a bonus. Arrived when they said. Great value. Highly recommend the seller and the vans.,5,2018/09/06
"I’ve been a huge fan of vans shoes for years and I love this pair too. They are very comfortable but also sturdy and give your feet good support. They will last a while and you can wear them throughout the year in all weather conditions. They look good, with the distinct vans style, and are also easy to clean. I have worn these walking round the city for three days in a row and had no problems at all, didn’t even need to break them in. Perfect!",5,2018/08/14
"I am a Vans convert for many years. They are comfortable, stylish, well wearing and just an all round great shoe. They are robust and well made. Thicker than the canvas type shoes. I can't speak highly enough for Vans. They know shoes!",5,2018/08/15
"Bought these in the Prime sale for my husband as he loves these vans, they came quickly and were perfect!",5,2018/08/04
"Never owned a pair of Vans before but after hearing great things from friends, took the plunge and bought a pair. So glad I did as they’re super comfy, fit perfect and look great with loads of outfits!",5,2018/08/06
"These trainers or sneakers if you prefer are very stylish. They are inspired by Vans Classic Old Schoo trainers. The Van's trainers are low top, vulcanized lace up style with Vans signature side stripe. They come with a smooth Lining and a cushioning insole which adds comfort when waring them in. These are nice and comfortable trainers and look great too.",5,2018/08/09
Bought by my daughter and a couple of friends as a birthday present for a mutual friend. She absolutely loved them.,5,2018/07/31
"Not a bad word to say about these. You know what you're getting when you buy a good pair of Vans, and these were at a great price too due to it being Prime Day. Perfect fit: look like a boss.",5,2018/07/25
"My husband loves these sneakers. The sneakers he normally wears are of the cheapest variety and of course there is just no comparison. At last he believes that you get what you pay for. These are black with white stitching, design , lacing and soles. The main body of the shoe is black canvas and has a white leather strip. The toes and heels are a suede like material. They fit perfectly and are really very comfortable. They also look very smart.",5,2018/08/02
Great shoe looks awesome and got it on deal.off the deal so.even better,5,2018/08/20
"Vans! Cheaper on Amazon than anywhere else, identical to old-skools",5,2018/07/29
"Arrived fast, fit perfect, would highly recommend 😊",5,2018/08/29
"Excellent, love them. Got at a great price too and prime delivery.",5,2018/07/17
"Good quality, comfortable. A very happy recipient",5,2018/08/23
Looks great,5,2018/09/28
Good fit,5,2018/08/27
Great quality and extremely comfortable,5,2018/08/01
Fit perfect and good value,5,2018/07/28
Great item,5,2018/08/03
"I have over 30 pairs of converse shoes but i have never had a pair of vans before and i was really surprised by them. They are super comfortable, and gave good support to my feet. The suede accents were nice, but i dont feel they added anything to the shoe. I also feel as thought they need air holes like converse have as they did make my feet sweat a bit, but it has been extremely hot.

They go very well with leggings, jeans and even skirts for a casual look. Very impressed with them and would buy in another colour. The thing with both converse and vans are that they have pure rubber soles which last for years and years. This is why they are worth the money. They will last ages.

As an end note i am not sure why they list these seperately for men and women as the shoes are completely identical.",5,2018/07/27
Unfortunately these gave my son huge blisters on the back of his heels.,2,2021/03/20
"Fit very small, I can barely get my foot into it, but once broke in they where comfortable, still difficult to put on tho",3,2018/09/02
"While I love the shoes, I have only had them for a couple of weeks and the inside sole is already breaking towards the back of the shoe where it meets the heel. Very disappointed on quality as the shoe is great overall. Not sure if I should take them into a Vans store to replace them?
Feedback from the seller would be appreciated.",1,2018/08/03
Fake,1,2018/08/22
"As ever when I buy deck shoes online I was left disappointed by these . Once again the base soles are not as thick as I wanted or as appeared in the pictures .

Vans should know better and build their products with thicker tyres.

The uppers were ok but I felt a little flat. I will always buy these on the high street from now on.",2,2019/03/28
Had to give away :( larger than nike sbs and larger than lakais,2,2018/08/30
"Real.
Good fit.
Worth it.",5,2022/10/07
Can’t comment as these were bought as a Xmas prezzie for my son. I’ll get back to you,5,2019/11/13
"Second pair, as expected",5,2019/08/29
The shoe fit as expected....very comfortable,5,2022/08/04
I managed to get these on offer at a very low price. They’re not an outstanding trainer you’re not going to get loads of compliments but they’re basic and a good price.,5,2022/09/01
Great value for money. Brought them for my brother for skate boarding. Not ver durable for skating but for normal everyday use they are great.,4,2021/08/21
The shoes are to large for me but all than that I loved them,5,2022/08/05
Great value for money.,5,2019/09/06
"Great product fitting was perfect and are really comfortable, delivery was quick and I will buy again they are really comfortable",5,2022/07/25
Cool an comfortably,5,2022/10/15
Cool an comfortably,5,2022/10/15
Comfy but not as comfy as my old ones. Not as thick around the ankel,5,2022/12/03
"Nice pair of vans, so nice I brought two pairs lol
comfortable on the feet and look nice too with the gum sole....
Good value for the price and speedy delivery as always. Thanks Amazon",5,2022/12/04
"Ordered a 9.5 for the son, tried them on and was too large, but fitted the husband who is a size 10 so he gained a pair of trainers and didn't have to change them",5,2022/09/03
"Bought as a gift, always such good value for money (especially at Black Friday price).",5,2021/12/21
Great product and I caught it when the price was fantastic!,5,2019/09/19
"Bought as Christmas present, they’re his favourite for comfort n fit, plus they’re washable, with care last for ages",5,2022/01/18
"As expected with any pair of shoes, they did give me a blister on the heal and big toe, but this disappeared after a few days and now they are extremely comfy. The laces are made with a decent fabric, so they aren't going to snap off any time soon.

Can run quite easily in them without them sliding about. The size was true to advertisement.

Funny flaw about them though, if you walk in a specific way, you can make a farting noise with the heel of your foot and the sole.",5,2022/04/12
I really liked these and they were the only ones in my size (11) - the were too big unfortunately and I ended up returning them. Do seem bigger than normal.,5,2022/12/08
Great deal,5,2022/08/29
These shoes are so comfy and was really value for money,5,2021/02/19
Excellent value for money,5,2022/08/01
Good,5,2021/04/17
Bought for my 17 year old son in an adult size 11. True to size and brilliant quality. He is made up with them,5,2022/08/23
Very lovely.amazing quality and real vans,5,2021/01/16
Great price,5,2021/02/20
Forever stylish.,5,2022/11/04
Just what I needed.,5,2022/01/18
Amazing shoes,5,2021/07/06
"Had these shoes for like 8 years and still I’ve them and wear them although I do clearly need a new pair but point is, amazing shoe!!!",5,2022/11/28
e size. I wear a size 14 shoe. I had to order these overseas from the UK. They look and feel like the real deal. No telling if they are a knock off but they fit well for my large wide flat feet!,5,2022/07/24
"Well they were supposed to arrive on the 14th of July, but came today 8th. So that was a pleasant surprise. Brand new, great look. Seem authentic. Fit well. As a Gen X street skater, I have not owned a pair of Vans since the 90s so I’m jacked they came early and are on my feet.",5,2022/07/08
"El estilo es espectacular, no muy Sport, eso era lo que buscaba, no es un cómodo como para estar caminando todo un día en un parque de atracciones",5,2022/04/27
Perfect,5,2022/06/15
"Definitely buy at least one size bigger. I always get size 11 in shoes, had to return the first one because it was nowhere near fitting. 12 worked, but I probably could’ve gone 12 1/2 easily",4,2021/07/22
"Well first off when I bought these they were labeled as unisex shoes not women's shoes. I had to keep returning them and getting a size larger each time because the toe box is so narrow that it was uncomfortable. By the time I got a size that weren't uncomfortable for my toes widthwise, not only did the to box then stick out way too far past the end of my toes but then with the way the shoes are sewn it would pinch down on the top of my toe joint and be uncomfortable in that way. I don't know whose feet are shaped in a way that these shoes would fit but it's definitely not my feet.",2,2022/05/08
I love the colour it jus fitted exact on my feet so if ordering order a half size bigger,4,2021/09/26
"He’s been using my sons, his dad, and he didn’t try them on when we were there, he continued to use his dads so his new ones would stay clean 🤙🤪",5,2021/12/23
"He loves them,second pair already",5,2022/04/20
Happy,5,2022/05/03
Said held in customs I was worried about not receiving then in time for a event bit they arrived earlier than the expected delivery date from the U.K. FIT AMAZING and just as advertised thank you first international shipment went without a problem very easy I would reorder and use this company again,5,2021/07/15
Quedó muy bien,5,2022/03/07
Nice shoe - runs a little small to size,4,2021/05/06
These lasted for a long time.,4,2021/07/27
I ordered it as a gift and I heard it fit perfectly!,5,2022/01/10
"My wife ordered these and even on the order it shows she ordered a mens 9. She was sent a UK size 7. Turns out it was on a UK amazon site so turned out to be a huge pain. Whomever she spoke with at Amazon was very helpful but still took quite a while and would have ended up costing us $45 to return the shoes but she managed to make it work.

She loved the shoes but way too small.",4,2019/08/22
Excelente producto,5,2022/02/04
My son loved them,5,2021/12/27
"I love Vans, though its hard for me to find time as a single parent to get out to a store and try on shoes and look around for something I like feeling like the employees are waiting on me. So I thought I'd give Amazon a try, never having bought shoes before. I was hesitant at first whether or not the fit would be right but when they came they were just what I wanted and saved me the time. Good work Amazon.",5,2019/10/18
"I normally wear size 14 in everything. I have another pair of Vans but I swear every size 14 I’ve ever tried was too large. I ordered a size 13 and they fit perfectly. I swear they run large but the majority of comments seem to say they’re true to size. Maybe they aren’t ordering the larger size like I am, and may be the larger sizes do tend to run one size up. I’m super happy with them! Can’t wait to wear them out.",5,2019/10/25
It was to large for my feet. So as a size 11 for women we should get 9.5 form the men size.,4,2020/10/24
Puntera,5,2021/12/08
I love it,5,2021/12/09
It was to large for my feet. So as a size 11 for women we should get 9.5 form the men size.,4,2020/10/24
Puntera,5,2021/12/08
I love it,5,2021/12/09
I’ve been wanting some of these for awhile now and these were perfect my nephew even liked them and wanted some. They felt great,5,2021/08/07
"Typical Van's, still a decent board shoe.",4,2021/04/19
Got these for my BF he has had them on daily since and says he loves them and they were just what he wanted. very happy since he really needed a new pair!,5,2021/06/02
"They look how they look in the picture, and they fit perfectly.",5,2021/10/17
I like everything about this shoe because it's perfect for my particular foot. It gives me the support I need and the comfort I want in an unsuppinated and non- pronated shoe. Thanks.,5,2021/05/26
Order these for a Christmas gift for my grandson,5,2021/11/03
I’m not sure why other reviews are saying these are fakes. Mine are 100% genuine Vans. The fit is a bit smaller than advertised but that’s just how Vans fit (by half a size).,5,2021/03/04
Awesome shoes I’ve been wearing for the last 14 years. Great look and feel. These are only for the people that don’t need arch support. Only problem is they put a sewn vans patch on the tongue of the shoe that makes it stiff and rub the front of my ankle.,4,2019/10/05
Perfect for what they are supposed to be used for. If you are looking for all day comfort and you are picky about your arch support and cushion.....still buy these because they are awesome but also buy inserts. 😉,5,2020/11/16
"Pricey but had to have them!! Awesome style and Look good with shorts, especially camouflage shorts (don’t wear flip flops with them as I don’t like being a clone) but like a few others have commented, not the best arch support and for darn near 100 bucks you would think the manufacturer would do a better job in providing that, but comfortable enough for minimal walking.",4,2019/06/23
They were the wrong size needed size 15 usa got the small ones,4,2020/10/24
"Bought for 15 yr old son, hard to please, he is happy with fit and feel. So thumbs up!",4,2020/10/19
My son has a large foot and these are perfect for him. And he loves the original style.,5,2021/06/25
"I bought these low top vans sneakers not to long ago to replace similar ones I use to have that were all black, but had gotten very warn out after wearing them for years. These are very nice black and white sneakers that fit as expected, and I wear them on a regular basis.",5,2019/12/07
"I liked the shipping amazon uses for delivery, fast and efficient. My son loves the shoes. I believe now he has his own account and will be ordering more in the future. You rock amazon.",5,2020/05/27
Decent shows for fasion. Fit is roomier than all my shoes do. Ill wear them on my Harley like a Billy bad%@¿....,4,2020/02/25
Very pleased,4,2020/11/15
"Yup, these are vans. 5/5",4,2020/09/23
Quality is great comfort is great but it is very low top in the pic looks like it's up to the ankle at least but it's lower. And it looks too skinny and long. Wasn't my cup of tea plus the whole world seems to be wearing these where I work I see atleast 3 diff people every day wearing these exact shoes. Just wasn't my cup of tea and it is pretty expensive!,3,2021/02/16
me duraron solo 6 meses cuando he comprado vans toda mi vida y me duran siempre mas de un a#o... estoy dudando si son originales...,3,2021/06/18
Got a size 8.5 since my man is a size 8 and it barely fit him. I recommend going a size up.,4,2019/12/26
"Not good support for your feet, but for casual wear they’re great. I’ve bought this shoe twice now, they last a long time, and are comfy, like I said, for casual wear. Standing in these too long will hurt.",4,2019/05/22
"I ordered these shoes expecting to get a new pair of vans like advertised, but instead got a pair of used shoes covered in dirt and scuff marks. Pretty rediculous.",1,2022/10/14
Love them.,4,2020/09/24
cool shoes. they match the colors of my beagle dog lol,5,2021/05/06
cool shoes. they match the colors of my beagle dog lol,5,2021/05/06
"My husband has been wearing Vans for about 10 yrs. and these sneakers are as close to the original ""skater"" sneaker as you can get! Fashionable w/o being over the top...wide enough that they don't bind his feet and stylish looking. A great price and a great sneaker",5,2019/09/22
Order delivery was fast fit perfectly everything was great,5,2021/03/21
"I like the shoes, wear them wherever I go. Recommend buying.",4,2020/02/06
"It was purchased as a christmas gift for my grandson and I watched him open it. He was thrilled, tried them on and they were a perfect fit. He's happy, I'm happy. Thank you!!",5,2020/01/04
Wasn't really comfy. Also was a weird film of oil or something on them. No clue what it was. Wish I could return but I used a gift card.,3,2021/01/11
"good shoes - looks and feels good except they gave me one size bigger than i ordered and i could’ve be bothered to return it, it fits just a little loose.",4,2018/11/26
Sneakers are great but not true to size recommended getting atleast 1/2 size bigger.,5,2020/10/30
Son was happy with this purchase,5,2021/04/25
Super,5,2021/05/10
My son wanted these shoes for Christmas and he loves them,5,2020/12/27
"Yup, great shoe",5,2021/03/17
"Vans, like everything else, have been getting more expensive while getting lower in quality. These shoes are canvas (they look like leather or at least ""pleather"") in the photo.

They're also really narrow in the toebox, and we're uncomfortable to me at least.

Overall, too expensive and poor fit, so I returned them.",2,2021/09/01
Love my shoes!!,5,2021/04/30
Shoes fit perfect. Shipping arrived on time,5,2020/12/14
"El tamaño es el
Marcado. Excelente producto",5,2020/12/29
Very satisfied,4,2020/03/06
My son loved the shoes,5,2020/12/30
Good all around shoe,4,2019/12/27
The shoe fits perfect and it arrived in perfect condition.,5,2020/10/23
Absolutely love it! Was a gift for my sons birthday - very quick delivery - very happy!,5,2021/06/20
Very comfortable shoes. My son loves them any they were brand new in the box. They fit as expected and shipped a lot sooner than expected.,5,2019/11/04
"Good shoe, wards dont fit like old skools through.",4,2019/08/14
The shoes came in perfect condition! I got a men’s 8 so they’re a little big but they’re perfect!,5,2020/04/07
Fit great. Very comfortable. Look good.,5,2020/10/05
"fit, solid shoes all around",5,2020/11/19
Nice comfortable shoes to have.,5,2020/09/17
Great shoes. Arrived on time.,4,2019/10/01
"Great for SB, BMX! Still lasting!",5,2020/10/15
"Great for SB, BMX! Still lasting!",5,2020/10/15
I was really disappointed I had to return the item. And even more disappointed when I went to the Post Office and they told me it would cost. $37.50 to return a $45.00 pair of shoes. I'm still in shock!,3,2019/11/08
I’m up and down if there real because the tongue is different then store vans and the bottom is darker but I’d say overall it’s a good pair and true to it’s appearance.,3,2019/12/22
Love vans!!! this is like my 10th pair.,5,2020/08/27
Pretty good overall maybe a lil more comfort could be added but I would still give it a 5 star,5,2019/12/22
The best version of the vans silhouette in my opinion,5,2020/07/09
I use this on a regular basis. It feels comfortable and very fashionable as well.,5,2020/02/06
Fit perfectly,5,2020/10/23
"Our package came from Italy which my daughter thought was even cooler than the Vans themselves, lol.",5,2020/02/05
El tamaño fue el esperado y los materiales de buena calidad. A mi hijo le gustaron mucho.,5,2019/12/15
Look great and fit great,5,2020/07/08
As expected,5,2020/09/13
Look great and fit great,5,2020/07/08
As expected,5,2020/09/13
Just what I expected came in the vans box my son was in love,5,2020/02/16
Perfect!,5,2020/11/29
Perfect,5,2020/10/05
Bought for grandson. He chose the shoe. He likes Vans so he was happy,5,2019/11/08
Good for price good for me,5,2020/05/04
My son loves this shoe! He says it fits much better than the high top:),5,2020/01/15
Love these shoes. Very comfortable to wear and easy to slip on and off.,5,2020/01/07
"I like the feel and color of vans they inspire.
Great shoes 10 🌟",5,2019/12/15
Good quality as Van's always are. Fair price for Van's.,5,2020/01/21
"If you just want some vans shoes, this is it chief.",5,2020/01/09
Great casual sneakers,5,2020/07/19
Good quality,5,2020/07/26
this product was amazing i love the shade ones a lot better,5,2020/02/01
Got for my son for his bday. He loves them!,5,2019/11/13
Love these shoes. Exactly what I needed.,5,2020/03/02
"The shoes are missing the side tag/label that nearly all vans have. The material is more of a hard canvas than the typical softer fabric which vans uses on their shoes. The Vans logo on the back of the sole is much smaller than normal. The tongue feels and looks very cheap. They also came in a plain, brown, shoebox with no markings, even the stuffing paper itself was also very plain. They did not come with extra laces either. Their is no support in the shoe.",1,2021/04/14
Great shoe.,5,2020/05/28
They fit perfectly and look super good,5,2020/02/01
"Shoes were great, delivery took 22 days though",5,2020/01/06
Classic. Good fit.,5,2020/03/10
Product was good worn for casual wear,5,2020/01/05
It's not the size I want.be the size of a child than an adult.,3,2019/11/18
El producto es perfecto. Yo me confundí en el talle ya que compré talle de hombre,5,2019/03/26
Was a gift for my son and he love it,5,2019/08/16
Great!! Just make sure you clean often!,5,2019/12/16
"Great shoe,loved it",5,2020/03/30
I 💘 love you gift/ just Because🙏💕,5,2019/11/11
No sizing issues they where perfect for My oversized feet and absolutely comfortable. Also a very lite shoe.,5,2018/08/14
Came as expected. Good quality Vans.,5,2019/12/23
Arrived as described and earlier than projected. Thank you,5,2019/07/12
The shoe is in uk size so it is much bigger than I wanted.,3,2019/09/14
Just perfect!,5,2020/03/28
Fit is perfect,5,2020/02/25
"Great shoe, love it",5,2019/12/11
N/A,5,2020/03/08
Great shoes for everyday wear.,5,2019/11/14
"Play Video
 They came worn and used!",2,2022/01/24
Seems to be fine,5,2019/12/29
satisfied with the shoes,5,2019/12/29
Perfect as always from Vans,5,2019/10/25
Exactly what I expected!,5,2019/12/27
Great product! Excellent quality,5,2019/12/09
Loved them,5,2020/01/15
Great fit.,5,2020/01/30
Perfect fit. Satisfied with purchase.,5,2021/01/15
good,5,2020/03/13
They are fake!!!! The second I opened the “vans” box I could tell by the stitching and the tags. They also run small. Hurt my feet. All I wear and buy are vans so I know how new ones feel and these are crap. Just order through the vans website and save the trouble. Cheap crap. I am pissed because I paid full price $70+ for knock off cheap a** shoes,1,2020/11/22
Love them,5,2019/12/24
Llego a tiempo,5,2019/12/28
Perfect,5,2020/01/17
🤣,5,2020/01/15
Liked product.,5,2020/01/05
"Size was way too big to be the normal 15 I always get. Thought no big deal, just send it back and get one size smaller. Nope. You have to provide your own shipping and it’s $166.73 to ship a two pound box back to the seller in SCOTLAND!! So now I just basically gave him $75 and have no available recourse. Super crappy.",1,2021/03/15
Great price,5,2020/01/19
Just a pair of Van’s,5,2019/10/18
great shoes,5,2019/11/28
Perfect,5,2020/01/20
Yes love it,5,2019/08/31
Llegó rápido,5,2019/11/15
Very satisfied,5,2019/09/01
"I ordered these shoes for a friend and when we finally received the shoes, the width was to narrow and the shoe length was to big! When went to send them back and it was going to be over $38.00 to mail them back, which is almost as much as the shoes cost. I wasn't going to spend that to return them so now I am stuck with shoes that can't be worn!!",1,2020/02/05
My old standbys.,5,2019/05/30
Classic shoe,5,2019/07/31
All fine.,5,2019/06/26
Good and durable,5,2018/11/19
my son loves it ...,5,2018/09/08
My Daughter loved them :-) Thank you,5,2018/05/11
Why did the store sensor that needs a special tool to remove it come on the shoe? Now I have to take it somewhere to get the theft tag sensor off or risk getting ink all over the shoe if I remove it,1,2020/12/29
