text,rating,date
"Hi very pleased with my iphone 12 , very good screen size, and easy to use.",5,2021/11/13
The set up I had to do twice so make sure you update your old iPhone first. No instructions in box but lots of hints on phone. Took a while to work stuff out.,5,2021/08/15
It does what is written in the description.,5,2021/12/19
"I love this phone , the photo quality and edits are amazing.",5,2021/11/27
"Everything about this phone is easy and very classy. It looks so very nice, easy to use, and a simple process transferring from one phone to another. I would recommend it to anyone.",5,2021/08/16
Getting to know my way around it having had android phones....wi fi reception good and battery life great.,5,2021/10/27
Excellent product. Slightly pricey as normal but I prefer Apple products. 5G is incredible. Faster than my home cable broadband. Just need wider coverage now.,4,2021/03/16
"I was impressed with the delivery service, the phone arrived within 24hrs. Xfer of data from my iphone 6 was easy. Good phone at reasonable price.",5,2021/09/18
"Rip off. As has been said before, the lack of a charger is a total scam from Apple. Yes, Apple, you are reducing your carbon footprint and all that, but at the same time you are also making a tonne more revenue from accessory sales. If it was a genuine move, you'd supply a voucher code entitling buyers to order a charger for free. And the design to include a USB C cable? I mean what wall sockets have USB C? None. Who has a tonne of USB A power adaptors knocking around? Everyone. Simply including a cable that connects the phone to USB A would alleviate this issue, but no Apple in their wisdom assumes USB C is fine.

I have Macbook Pro which is generally fine and a phone could plug into that to charge, but I bought the phone for my teenage son. He'd never have an previous adaptor to use. I saw the light and switched to Samsung S series phones years ago. So his birthday present was almost useless out of the box - I wasn't even offered an upsell to get a charger at time of sale. I anticipate alot of moaning in the coming days as he slowly starts to realise other short comings of this overpriced phone, but for me the no charger/USB C cable thing is a complete joke. AVOID!",1,2021/06/30
Overall meets expectations,4,2021/06/30
I am still learning how to find the various features. Would appreciate an operating manual.,4,2021/05/06
I love the size of this phone vs the iPhone 11. Also the screen is superb vs the 11 . 5g I care not about .,5,2021/09/03
"Okay - lots of good stuff: great camera, great speakers, amazing screen etc. But one huge flaw: one of the points of upgrading to 5G is that you should be able to ditch your wifi (provided you're in a 5G area). But, you can't, and here's why: you cannot back up your phone using 5G. This makes no sense, as 5G is often faster than wifi. So, that means I can't cancel my wifi that's costing me £35 a month - just to back up my iPhone!",3,2021/01/24
"Bought as a present, recipient very happy.",4,2021/05/31
Easy to setup and so many more facilities available on this version to my previous phone. Good buy and price comparison matches any other companies.,5,2021/08/31
Beautiful photos and face recognition even in enclosed case! Very well made as always! Happy to have given a lovely gift to hubby! Now he's jubbly! 🤣,5,2021/08/25
"Everything works well as with every previous iPhone or Apple products that I have and have had.
The battery is indeed a little disappointing.",5,2021/09/03
Bought this for my partner she absolutely loved it,5,2021/11/18
Very happy with iPhone also safe,5,2021/12/08
"I never write reviews on amazon, this is my first but I felt it was necessary as the iPhone 12 is an expensive product and I had high expectations for it. Undoubtedly Apple will launch and revision but for those of you who are thinking of buying this product, perhaps wait until everyone else who has ""tested"" this product for apple and exposed the bugs have helped refine the next version.

Here are the issues I am experiencing:

- Phone network reception just drops sporadically and does not restore itself, you need to restart the phone
- Copy and paste does not work
- The face recognition is not user friendly due to face masks or sunglasses, the thumb reader would be better under the circumstances

If any of the above is a concern for you, consider something else.",2,2020/12/09
the best...,5,2021/12/28
Love it,4,2021/06/10
Can’t fault it . Photo id and Apple Pay are super easy to use! For some reason I expected iPhone 12 battery to last all day while watching videos which didn’t happen !,5,2021/07/10
I was hesitant at first with the price.I have always had Samsung mobiles but decided to buy Apple this time and what a excellent hand set this is.The operating system and performance it gives that’s why it’s one of the best iPhones on the market.,5,2021/05/01
ok,5,2022/01/02
I'm a Samsung person changed to Apple to see the fuss. An I love it all round easy to use. Brilliant phone.,5,2021/09/01
Love this phone and after trying other competitors I won’t go past IPhone in future. Face recognition is spot on. Nothing I can say that’s bad about this phone. Highly recommend,5,2021/07/16
It’s a present and I hope she like it.,5,2021/11/08
"Love the face recognition, battery life and so easy to use. I wouldn’t be without it. Well worth the expense best decision ever to change my phone.",5,2021/08/02
iPhones are so easy to use the battery life is good pleased with purchase,5,2021/10/01
"Really pleased with this phone.
Comes unlocked and sim free.
Best iPhone to date.",5,2021/10/08
"I decided to upgrade from iPhone XR recently to IPhone 12, as I was led to believe the iPhone 12 had battery life/efficiency.

Normal use on my previous IPhone XR would take my battery life up to late evening from a full charge the previous night, which I was more than happy with.

Same charge on this IPhone 12 from Amazon gets me to about lunchtime. Totally disappointed in this product to say the least. I’ve lost all confidence in purchasing from Amazon.

I was led to believe the iPhone 12 had a so much better battery efficiency which was the reason of my purchase/upgrade.

I can only assume this ‘new’ phone is a refurbished phone that no one else wanted and /or returned.

I’m actually trying to finish this review before the battery runs out. I kid you not.

If I could give this review zero stars I would.

Note to self
==========

Always go straight to Apple for Apple products, especially with the costs involved. Never going to Amazon again for Apple products.",1,2021/10/05
"I liked everything that it has.Battery life is brilliant
Face recognition first class",5,2021/10/09
"Upgraded from an iPhone 8 Plus and I love it
Got more storage nice colour and brilliant camera",5,2021/09/13
Do you like iOS? Do you want a reliable camera? Do you need iMessage? Get this and it'll last you a good four years.,5,2021/08/04
"Replacement for iphone8. Took a bit of time to get used to different controls - eg no home button, but now love it. Combined with ios14 so easy to use. The only problem is it won’t recognise my face when I have a face mask on!",5,2021/03/08
Very unhappy to me this was an expensive birthday present that could have been stolen not impressed with courier luckily product was fine and un damaged despite the rain!,1,2022/09/28
"was on discount, so a great purchase",5,2021/10/29
It’s an iPhone boring but does what it says,4,2021/04/05
It is so good. Hi tech phone,5,2021/10/26
Like everything my daughter just love,5,2021/10/31
"I just got my new iPhone 12 GB purple 128 and I LOVE it, I love face recognition It's smooth sliding of the screen the camera everything, it ticks all the boxes for me.",5,2021/06/06
Love the facial recognition would highly recommend this phone,5,2021/10/18
"Fantastic phone, really improved battery life. Face recognition is good. Very happy with purchase.",5,2021/09/20
Damaged my iPhone 8 looked around and the iPhone 12 was the best option it has more to offer,5,2021/08/15
"Upgraded from a iPhone X which is a lovely phone but the iPhone 12 is better I love the colour.
The camera is very good especially in the dark mode",5,2021/06/23
It’s an iPhone 12 so it does what it should do,5,2021/09/28
"Upgrade from an iPhone 8. Much improved unit. Camera options are a dream to use.
Face recognition will be even better when the covid restriction are lifted.",5,2021/07/12
"Upgrade from an iPhone SE2020 for the wife. Does everything as expected, really nice colour we went with the green one. Fast delivery. Easy to setup when moving from iPhone to iPhone.",5,2021/06/02
"Let me repeat, it didn't last 1, single, solitary week.
Not 1.
It didn't last 3 days.
It lasted... 2... kinda.
Galway through the second it started turning off with no warning.
No problem, I'll just send it back... nah... Amazon don't like that. It's been over a month. I've talked to Amazon support more times in that period than I'd like to admit, more than I have to my grandparents. And they refuse to issue a refund. So, I have paid eight hundred pounds for the oh so enviable opportunity to peruse the Amazon support pages and struggle with their support team.

The phone is probably fine but, and I can't stress this enough:

DO NOT BUY THIS FROM AMAZON!

Buy it from someone who accepts in person returns, like Apple or Curry's.

AVOID AMAZON'S CUSTOMER SUPPORT AT ALL (and I do mean ALL) COSTS!",1,2021/03/19
"Nice phone. Only negative is that the screen can be scratched easily, therefore screen protector is required",5,2021/08/23
"Upgraded from the 7 plus. So much faster, better camera and more functions. Love the face recognition.",5,2021/08/23
"My iPhone is great love it, could be a bit cheaper though",5,2021/09/19
"This is my first iPhone ..Awesome product as always.. packing is same as amazon do with other product..Received safely and soon as expected
Thanks to Amazon",5,2021/07/04
Like everything dislike nothing,5,2021/10/23
I have got a photo as it was for my granddaughter,5,2021/09/16
"I love my iPhone 12 so much that I just kissed it! Seriously though this is the one to get! The new design and incredible screen quality make the iPhone 12 so much better than the 11! And that’s not even mentioning 5G! Just buy it, you’ll love it!",5,2020/12/28
I happy with use this phone good items 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,5,2021/09/16
"A great iphone, easy setup",5,2021/10/07
"Super happy with and it arrived quickly.

Only thing worth mentioning is that if you're switching phone brands, I had to buy a plug for the charging cable, as this does not come with one.",5,2021/03/29
"Never had iphone before but so far so good. Some things good some bad but same with android😉. I bought used(like new condition)from amazon but honestly it’s new phone, no signs of usage and at big discount price so yes happy days.",5,2021/01/31
Easy to set up face recognition and battery life is amazing very easy to use lovely red colour very happy with this phone,5,2021/06/30
Excellent buy,5,2021/10/18
"Awesome product, what else is there to say.. It just works the Apple way. iphone’s for me last without problems.",5,2021/07/08
"Play Video
 Amazing , beautiful
arrived on time great product",5,2021/07/12
"Great phone does all that I want and the cameras are superb. This is my second iPhone, upgraded from iPhone 11, up until last year I’d used android phones and after my experience with Apple I don’t think I’ll return to Android.",5,2020/12/23
This is the best phone on the market & the best price,5,2021/08/22
Battery life is rather disappointing after having had the XR which was excellent!,4,2021/01/31
Îs not bad but....,4,2021/03/11
I love this phone having upgraded from a 7. Face recognition makes it so much easier.,5,2021/08/01
Works very well. Brilliant product.,5,2021/09/16
"great phone got the new sim on monday 21st December set the phone last evening very pleased with it well made
phone size is just right not to big not to small great price too for such a class item",5,2020/12/22
"This is my daughter's phone and is used 24/7 for work, rest and play. Certainly a capable phone and pocket computer.",5,2021/06/26
Replaced my iPhone 8 plus with this iPhone 12 Red. Lovely bit of kit!,5,2021/08/08
"I had a iPhone X and upgraded to the iPhone 12
I am a little disappointed that it has a few better upgrades from the iPhone X
But I think the technology on upgrades are very little",5,2021/01/21
The best iPhone I have owned! Love the smart design. Great camera and resolution.,5,2021/07/29
Got this to replace my iPhone 7. Like the way it was easy to transfer my data from iPhone to iPhone. Love the bigger screen and have found it simple to use.,5,2021/03/22
Great discounts price on Amazon! New iPhone 12 for a discount of £200 from the original price.,5,2021/07/10
Phone works perfect :)),5,2021/09/10
So far all good .excellent phone,5,2021/08/30
I like this minty phone. I liked my dead iPhone 7. The face recognition is surprisingly good. I tried lots of different grimaces and it’s not fooled. Far far too expensive but otherwise a minty treat.,5,2021/01/01
Good value and easy to use,5,2021/08/28
"Social media manager here, upgrade from iPhone Xr, not much a change except camera which is worth it for me. But it isn’t your job to take photos on your phone, but iPhone 11.",5,2021/02/20
I like you all and enjoying it,5,2021/08/22
Easy to use better than my 8,5,2021/08/22
"I've been using Apple product for ages, in fact my first was an iPod....and my next....iPhone 3GS and I've not looked back since....This is a lovely phone, gorgeous looking and superb to use. A Star performer.",5,2020/12/23
"Love my iPhone 12, looks smart, really good camera and battery lasts all day.",5,2021/07/06
"It’s an iPhone, what do you expect?",5,2021/08/08
"Upgraded from an iPhone 7 to the 12, so glad I did. The difference is like night and day. If you’re looking to upgrade from an older iPhone, go for it.",5,2021/02/21
For personal use face recognition good,5,2021/08/13
Excellent,5,2021/09/27
Great iPhone working well so easy to transfer from old phone love it,5,2021/07/07
"Had 11 pro max, really pleased with this purchase.",5,2021/07/23
"Bought this phone from Amazon on Prime Day - from a market place 3rd party seller sold 'via Amazon' and sadly discovered the phone had a 3rd party camera added to the phone and then sold as brand new.
How do we know? - Apple confirmed that the serial number of the camera was not a genuine Apple camera serial number when they ran diagnostics and so this phone camera will never work and this iPhone was corrupted despite being sold as brand new boxed and wrapped. I will never buy an Apple phone or high-value phone from Amazon but only from the direct Apple shop - in the future. I would advise anyone to proceed with caution after my experience.
Amazon has refunded me the cost of this phone. Amazon is as always, excellent for their customer service so 5* for Amazon! I am sorry that Amazon has such tricky sellers using their platform. It damages their reputation.",1,2021/08/25
"Face recognition, long battery life, excellent camera quality, ease of use. All round one of the better iPhones I have owned",5,2021/05/24
Just brillant,5,2021/09/07
"General use instead of using the land line,",5,2021/07/23
As expected,4,2021/02/08
Great phone. Easy to use.,5,2021/08/04
"A sizeable improvement over my iPhone XR. Surprising battery life, great “new” design, incredibly fast and impressive screen. You either like iPhones or you don’t, but if you do you’ll love this.",5,2020/12/24
WORTH THE MONEY! DONT BUY THE PRO ONES ITS NOT WORTH THE DIFFERENCE INSTEAD GO FOR 12,5,2021/06/03
😁😁,5,2021/09/12
Absolutely delighted with this phone. Face recognition really easy to use. Battery life is good. Great phone.,5,2021/05/25
boring but does a good job,5,2021/07/26
Good quality,5,2021/08/29
Best phone ever,5,2021/08/16
Good,5,2021/09/06
nice overall liked it,4,2021/01/19
My granddaughter loves this phone,5,2021/07/26
"Absolutely gorgeous phone, easy to use, easy to set up, the display is amazing and top it if off gorgeous purple colour!",5,2021/05/03
It is the best IPhone ever.,5,2021/07/20
"My first iPhone. Battery life is good, still working out how some it works, but a great improvement on my previous mid priced Android.",5,2021/03/31
The display is amazing,5,2021/08/01
"Absolutely love it, my best iphone yet (I’ve had 5)",5,2021/06/27
👌🏻👌🏻👌🏻,5,2021/09/05
I love my new iPhone 12. It's easy to use and much lighter than my previous iPhone 7 Plus.,5,2021/05/10
"Great product by apple once again. Battery life is great, I use it heavily during the day and when I charge it before bedtime it’s never past 40%. Fast and responsive!",5,2020/12/12
The best phone that you can buy in the market in my opinion.,5,2021/06/02
"Quality can be felt as soon as you pick it up, ideal to fit in your pocket and palm love it",5,2021/04/28
Use it for my work,5,2021/07/08
"Fast delivery, great product.",5,2021/07/09
The box contains Lightening to Micro USB-C but no headphones or mains plug. Oh well....!,5,2021/05/02
Upgraded from an old 6s to a brand new 12! What a change! Fantastic phone,5,2021/05/06
Amazing phone amazing quality,5,2021/07/12
"Great phone, perfect size/price",5,2021/07/07
I love my new iPhone. It takes pretty professional looking photos. It’s fast and lots of memory. That’s all I needed.,5,2021/02/20
Gone from a iPhone 5se to an iPhone 11 it’s like going from a typewriter to a laptop,5,2021/03/19
It was a present for someone.,5,2021/06/12
I really loved my phone,5,2021/06/15
"Avoid this phone like the plague!!!

Constantly running hot with a battery that will drain from 100% to 0% in 2 hours",1,2022/07/26
Like always another well engineered iPhone from Apple.,5,2021/05/21
"Good design as always from apple, I would definitely recommend this product.",5,2021/04/30
"Best i phone so far. Very fast on opening apps, internet etc and the camera takes fabulous photos even in the dark.",5,2021/01/04
A good phone easy to use good battery life,5,2021/05/10
Best smartphone!!,5,2021/07/07
Really happy with my purchase,5,2021/05/29
Amazing product,5,2021/07/06
Great device and at good price for what it is,5,2021/05/02
All good,5,2021/07/04
"Great design, great camera, brilliant oled screen and I paid an excellent price!",5,2021/03/31
Looks so good easy to use long battery use good value fo money,5,2021/03/28
The phone froze on many occasions to the point I could not do anything. Had to wait until battery ran down. Complained to Amazon who put me in touch with apple told me to send away for repair would take over 2 weeks just not realistic selling now with fault been offered £160 Totally gutted,1,2022/04/10
Great phone,5,2021/06/27
I upgraded from iPhone 8 and it is well worth it.,5,2021/03/22
"so good. 10/10, will definitely buy from Samsung again",5,2021/04/26
I love it ❤️🤗,5,2021/06/03
Fantastic phone highly recommended,5,2021/06/01
"Needed new phone, got this using the easy payment plan.
Apple device, does what it says on the label.",5,2020/12/23
Bought for my daughter as a present she absolutely loves it.,5,2021/03/15
"Simply perfect, and white is really cool! Great price",5,2021/04/09
Present for a birthday,5,2021/05/28
Really good so happy,5,2021/05/23
Excellent and real value for money. Amazon has a fantastic service,5,2021/02/21
Very nice thank you,5,2021/05/24
Its an iphone 12 is lighter than my 11 otherwise very similar.,5,2021/02/03
Superb,5,2021/06/23
"Having upgraded from my 7 Plus, this things like a spaceship in comparison. Very impressive.",5,2021/01/03
Very good phone would really recommend,5,2021/04/22
Perfect,5,2021/06/18
Excellent mobile phone. Runs smoothly. Perfect screen ratio. The non-Pro is the way to go this year,5,2020/11/14
Great iPhone my 4th one...this upgrade is excellent. Would recommend,5,2021/02/03
Bought for my daughter & she is very pleased,5,2021/02/11
Great phone,5,2021/05/24
Good case,5,2021/05/22
Ok,5,2021/06/04
Really pleased with all aspects,5,2021/03/23
Superb fast and easy to use,5,2021/03/12
Wonderful Phone meeting all my expectations and experience. thank you Amazon for delivering on time - safe and sound,5,2020/10/24
"Insane, full on beast :)",5,2021/03/18
Great so far. Coming from an old Galaxy phone this is like day and night upgrade.,5,2020/10/29
Apple...just the best. Enough said.,5,2021/03/29
Love the iPhone 12,5,2021/04/20
Great phone with amazing camera,5,2021/03/27
"Face ID vey useful, battery life increased",5,2021/01/11
Very overpriced for a phone what needs to be charged every night🤔,3,2021/02/17
100%,5,2021/05/22
A very good phone.,5,2021/04/01
"Great quality product, delivery on time !!!",5,2021/01/11
I only bought this to tell everyone that android is better.,1,2022/07/13
Love my new iPhone,5,2021/03/13
Fantastic product!,5,2021/04/16
Love it,5,2021/04/26
Graet value for money,5,2021/03/04
Upgraded my old phone so easy to transfer data,5,2020/11/09
I like everything about the phone,5,2021/01/01
"The phone developed a hardware fault within 30 days,contacted Amazon and was asked to return the phone for repair,almost 3 weeks later it was returned to me still in the same condition,took it to Apple which I should have done in the first place and it was repaired within the hour
Have to say Amazon’s handling of this has been appalling I won’t be purchasing any more Apple products anytime soon",1,2021/11/19
"After less than 3 months the screen suddenly died. It’s now unusable and I’m told I need to spend £280 to get it fixed. Apparently the screen isn’t covered by the warranty. Absolutely disgusting, I’ll never buy another Apple product again. Not fit for purpose",1,2022/02/27
Great design of phone. Love the colour.,5,2020/11/16
It was fine.,5,2021/03/08
Excellent quality phone,5,2021/02/06
Very Grand 👍,5,2021/02/11
"Was great for the first month as soon as went past the returns window that’s when I started having issues, screen being intermittent, screen going black, calls dropping, phone not ringing I’ve had enough wish I never brought and that’s coming from someone who has had iPhone for the last 10 years",2,2021/06/17
I LOVE my iPhone 12!,5,2020/12/03
,2,2022/01/24
Nicee,5,2021/03/09
Started working easily.,5,2021/01/10
Order was fine,5,2021/01/04
"Brand new phone, neary £700, it hardly holds a charge and takes 20 minutes to charge 5%.

Apple checked the phone and said they would have provided a refund if I'd purchased with them, but as it's over 30 days old and I bought via Amazon, I'm offered the option of a 'repair'.

Brand new phone, hardly used, needs to be repaired.

I will never, ever buy an Apple product via Amazon again.",1,2021/09/24
Great phone,5,2021/01/09
"We upgrade our phones so you can expect better speed, better camera and better network, however, believe me, there is no difference whatsoever from iPhone 11 to 12, I have the disconnection issue since day one and its just worse than the iPhone 11

I have found no speed difference with this upgrade and I have found that 11 camera is even better than 12 !!! what is going on with Apple, they are just giving us the same old things in a new package !",1,2021/06/23
Love this,5,2020/12/29
super product,5,2020/10/28
Best product,5,2020/12/05
Amazing fone!!!,5,2020/11/23
Great,5,2020/12/22
ok,1,2022/06/21
"Unfortunately, the box came opened, and there were signs of it having been used. Returned easily though.",1,2022/04/16
"I recently purchased iphone 12 128 GB from amazon. I was excited to have this phone as it looks amazing and feels awesome in hand. However, Its battery doesn't lasted more than 4 hours of screen time. I am not sure if its just with me. I return this item to amazon and after 12 Days of returning this item finally I got my refund.
I am disappointed with Iphone12 battery and amazon return service.",1,2021/07/22
"The volume down button stopped working after two months. The whole phone crashed after 4 months. Never ever buying a phone from Amazon again. I want my money back, what's the warranty policy?",1,2021/11/15
"Mixing colour
Turning on and off from time to time
It was a waste of time
I returned product",2,2021/05/19
"Bought this expensive phone, kept freezing. Within 1 month it failed completely and it seems you don’t get a refund but a repair which can take 2 weeks. Had to buy another phone and now have no confidence in the iPhone 12 and would rather have had a refund.",1,2021/03/02
The problem is Amazon delivery .. they say next day delivery but in fact you will never know. Their drivers play hide & seek .. very unreliable. My advise buy from a decent outlet .. not Amazon.,1,2021/09/18
I thought I would upgrade from my XS Max to the iPhone 12. But I found out I had actually downgraded. I wouldn't go this route again.,2,2020/12/02
Phone arrived quickly. After a few days the phone shut down and would not power back up. Tried restart procedure but nothing so requested a return. Item was returned with proof of postage on 28th June and still awaiting a refund.,1,2021/07/03
I bought it 2-3 months ago but now the battery life decreased from 100% to 99%.,1,2021/12/14
"The screen quality and battery life is not as good as the XR. Also, so many qliches and freezing that the xR never had.

I’d go for the xR or 11 for a cheaper price and not an oled screen.",1,2021/01/03
Phone arrived cracked and chipped. Took ages to sort out with amazon. Not worth the hassle. Should have bought from somewhere with a better reputation.,1,2021/09/25
The signal drops out constantly when I’m trying to make calls and the internet looses its signal too. Keep needed to restart the phone which for the amount payed it is laughable.,1,2021/01/29
"I was highly surprised that Amazon would hide information about warranty on the listing page for iPhones bought from Amazon Warehouse.

Also, an iPhone which is in ""Very Good"" condition could be a renewed one!!!",1,2021/02/13
"Do not buy, it’s not a new phone 12, arrived with the iPhone packaging removed, asked Amazon to sort it our told I have to wait three weeks don’t waste your money",1,2021/05/15
This is second attempt to review my experience as very poor . Amazon control what they want you to read . Phone packed up 1 month from new .,1,2021/07/10
"Very disappointed with this phone went dead after two months of use . It is currently on its way back to you
David Little.",1,2021/09/04
The phone arrived Monday by Friday it turned off and wouldn’t turn back on again because of a software issue.,1,2021/08/22
No plastic wrapped the box was opened. I know when something is opened it’s second hand not brand new not happy at all !!,1,2021/06/14
Brand new phone arrived marked,1,2021/09/08
I think I got fake iPhone,1,2021/07/30
Zero product support.,1,2021/08/19
Not a great phone over priced,1,2021/06/17
Back to the real thing after trying a Redmi Note 10 for a very short time. It's good to be back.,5,2022/06/06
Phone quality is no better than Cheaper brands. Waste of money,1,2022/11/14
"The seller does not indicate the region of manufacture. The one i ordered was manufactured in Canada, which is why I can't loyalty cards to Apple Pay in the UK. My credit card works fine, so I have no complaints.",4,2022/01/13
"It’s a great phone but it packed in working after 16 months - 4 months out of warranty. Apple want £465 to fix it even though they haven’t opened it to see what’s wrong. I’m hoping Amazon replace it under their 2 year warranty or I’ll have to invoke my consumer protection rights. £750 is a lot of money for something that stopped working after less than 2 years. Cosmetically it’s 100%. Not dropped or wet.

Just waiting for Amazon to get back to my son, who bought me it as a special present.

Gutted!",1,2022/08/15
"This phone i have only had a day and i have seen vast improvements to the older version of this phone and arguably the building blocks for this phone the iPhone 11. I bought the iPhone 11 and it was the replacement to my old iPhone XR. after having this phone for the short while i have the phone i have seen many aspects which make the upgrade worth it. This iPhone for starters has 5G and the phone also has a better chip. This Iphone has a new technology called super retina XDR display and this display is much better than the ones on the XR and 11 as they didn't even have the same pixel density as the iPhone 6! the other improvement is the the curved edges and this may sound like a weird point. However the phone is better looking and is more grippy to your hand, it also makes the phone feel newer as the older phones had slight curves in the screen which now look outdated. The sound quality is about the same as the 11 with stereo speakers. The next thing to point out is the bold colour choices, you can get plain white or black but there is also a purple, blue, green and red edition as well. I picked the blue colour and it is like a deep impact blue to the like of the blue you see many fords painted in the UK. The red is a slight salmon colour and you will think the phone is quite coral. the green is nice and looks minty. However the purple is a candy floss like colour and is a bold choice. However i don't think you will regret buying the purple one!. The last point of my review is the storage option and the base amount is 64GB and this is not enough if you have a lot of music and photos and apps then you will want the 128GB version at an extra £50 to the base model. if you are a hardcore Iphone user and feel as if you need 256GB of storage then my advice would be not to buy the basic 12 and get the Pro or pro max and get the upgraded storage option. Yes you will pay a bit more however you will not regret it as the pro and the pro max add a ton more features and have the more classy stainless steel bands and have 3 cameras. So thats my advice hope it helps!",5,2021/05/04
Good price from Amazon. Speedy delivery.,5,2021/10/04
"I've always had cheaper Android phones, never wanted to spend Apple money. Not against the brand, but I don't like having expensive kit in my pocket. (I've had an old apple Ipad for years, so I'm not scared of Apple). Anyway, more recently I upgraded from a Huawei p20 lite - a £200 phone) to an Iphone 11, mainly driven by the better camera and thought It’s about time I treated myself to something a little more expensive, as I've never broken or lost a phone in my pocket.
2 Weeks in and I'm still getting frustrated, I just can’t do the things I would expect from a phone!
My main gripes are:
*I have 25 Gb of photos on my Android, I just want to move them over. I don’t want my photos on the cloud, I have enough backups. I just want them physically on the iPhone. it seems the latest ios has blocked direct transfer from Windows (I can see the file, just cant paste to it). All other routes are extremely painful. Just let me drag and drop please!!!
*Same goes in reverse – considering the main reason I bought the phone was for the camera. I own my photos, why can’t I just easily take them off my phone. I don’t want them in the cloud, I don’t want them hidden when I delete them. I want direct access to my own files please.
*This was my first IPhone, so I was expecting the transition to be nice. Open the box and no USB adapter??? There is a USB C lead, but who has a USB C charger? All my wall plates around the house are USB A. My car is USB A. My PC is USB A. great, so I need to spend another £20 to use my phone, and another £20 updating all my leads in my car, at work etc.
*To the above point, why isn’t this just a USB C standard?
*If transferring photos is difficult, everything else seems impossible. Absolutely no visibility of folder structure in windows.
*The phone is bulkier and a lot heavier than my P30 lite, and so far I haven't seen anything to benefit the extra mass or bulk.

I really wanted to love this phone, but so far all I want to do is just return it and go back to my old phone which is 1/3 of the price.",2,2021/04/04
Absolutely fantastic phone- can’t deny the quality and that’s why they are the price they are!!,5,2021/09/18
"Finally upgraded from iPhone 6s. Loving the speed, the screen, the camera’s Bokeh feature. Great phone. Bought it from John Lewis. To my disappointment they further reduced the price 2 days later. BUT I discovered they actually price match themselves and they gave me a refund of the difference - no quibbles. Excellent!",5,2021/09/07
"My first iPhone since the iPhone 6, so far I am very happy with it. Coming from android I was happy with the The user layout. It is very intuitive and easy to navigate the build quality of the phone is very sturdy and light but so light it’s at risk of feeling “cheap”. This is really nitpicking. The phone’s snappy response means all tasks I throw at it are carried out smoothly and effortlessly.
Bad points: no charger is a pain in the backside! Not having a usb c powerbrick to hand meant I had to revert to an old iPad charger I luckily had. Why they went for a lightning port to usb C I will never know as it is the most pointless and least available connection. (At least to me) I have now swapped back to a lightning to usb 2.0 and normality is restored (yes the charging is not as fast anymore) overall a good purchase in my opinion but I might not be able to say the same If I was coming from an iPhone 11 or similar.

Overall, a good phone to consider if you are due an upgrade or like me have an older phone dying a horrid death! I’m sure there’s others out there who will say Android is better and to be quite honest I believe both have their flaws and benefits.",5,2020/10/25
"Ignore the reviews from people who haven’t bought one, that’s laughable. Yes the phone doesn’t come with headphones or a power plug but it’s hard to believe you would really need another power plug if you’re in the market for this phone. Just wasted plastic at this point. Having said that I did upgrade to a usb-c power plug and it charges from dead to full in 1hr 30 and fast charges to 50% in 30 minutes, the battery also holds charge a lot longer than a phone you’re likely to be upgrading from like an old 7, 8, X. The most impressive feature is the camera with night mode and wide angle. The Oled screen is also stunning especially if you turn the lights off and watch a Dolby vision video. This will be the phone that people own for 5+ years without needing an upgrade. When you think the iPhone X was released at £1000, this is a much more refined product and coming in £200 cheaper.",5,2020/11/28
Love this new phone. Not had an apple iPhone before. It’s easy to use still learning about it but delighted with it so far.,5,2021/07/06
id like to be a tester for this product,5,2021/04/17
"Absolutely love this phone and have no issues with the product itself. Word of warning though: if you don't own an Apple computer, you will need to purchase additional accessories separately. The lightning cable included in the box has a USB-C connector which can't be plugged into a standard Windows PC or plug from an older iPhone model.",5,2021/02/05
First time I switched from samsung to iphone because my sister gifted me an iphone and it was the worst experience. Very rubbish phone. Android phones are so easy to use. Totally worthless.,1,2021/11/09
"Scam!!!!!!!!!!Do not buy unless you are ready to get a really bad phone.bought it yesterday it has arrived and the screen was smashed, scratches all on the back and all on the side.didn’t even come with a charger or anything.stay clear do not buy.",1,2020/12/08
Hello i havent bought this product however u can get this phone from apple (so if u buy it from apple u know its real ) for a bit cheaper :),2,2020/12/12
"My granddaughter is thrilled to bits with her new mobile phone. She says it does everything she wanted it to. Following her mother's advice, she insured her phone too. Thank you",5,2022/02/20
Great battery life,5,2022/07/05
Bought the phone for myself,5,2022/03/26
Iphone 12 is my favourite colour. I couldn't resist. All worked out of the box. Easy to set up.,5,2021/03/29
"Don't buy this, go for 1p.",1,2021/06/09
Better than I thought was a little weary about buying phones on markets like these. Had a bad experience. This phone is brilliant comes in original sealed package and once activated gives you option for AppleCare which is awesome.,5,2021/07/26
"Brilliant
My phone looks gorgeous😍😍😍😍
People always comment about it ❤️❤️❤️",5,2021/06/04
"Good price and easy to use
I wait for so long the new IPhone 12 to buying. Thank you Amazon for good price",5,2021/04/10
