text,rating,date
"Good quality, very durable and comfortable to use. I bought it to play with my PC as I like controllers for some games like cars or fight games.",5,2022/01/19
Better fit to the hand than previous version. The haptic feedback is good but the adaptive triggers is another level. Shooters are much more immersive and if you play a game that features bows is amazing. Love it!,5,2021/12/01
best controller sony has made so far haptic triggers are amazing and very comfortable in your hands.,5,2022/02/13
"Oh first review.
As the PS5 doesn't release in the UK for another week I've only been able to hold and charge the controller.
It definitely feels more solid and a premium build compared the old PS4 controller.
Also heavier and slightly bigger but nicer to hold.
My only gripe is, would it have killed Sony to provide a charging cable when customers fork out 60 quid for a controller? For that I'll deduct one star.",4,2020/11/12
"Bought this to use with my gaming laptop. Installed jtran2795's ds4windows with dualsense application and works great 👍 controller feels solid in the hand and paired with bluetooth easily ( hold ps button and small button to the left of trackpad at same time to pair). Also quick tip for those playing on pc: hold ps button and small button to the right of trackpad to switch co ntroller off.

The one thing that was stopping me from switching from xbox was the ps controllers were too small and thin but now i am happy with this one and will be finally switching so will get the ps5 instead when i do buy a console.",5,2020/11/12
The spring behind the L2 trigger snapped rendering the L2 trigger loose and the controller unusable. Sony customer support is non-existent. This issue seems to be pretty common and the cases I have read about that reached Sony have lead to the consumer paying postage for a problem that wasn't their fault. Luckily Amazon support are fantastic and they have offered to replace my faulty controller. Seeing as the PS4 controller uses the same spring without this issue occurring I would be inclined to believe the adaptive triggers are the issue by adding too much strain to the spring. I have turned this feature off to prolong the life of my hardware and I would recommend others do so too as the hassle is not worth it.,3,2021/03/03
The controller feels a little big and bulky compared to the ps4 pad and the back part of the pad feels like a light plastic but overall I think it looks really good.i like the microphone built in with a single button push on off. I seen some reviews that say has no charge cable like that's a new thing but didnt ps4 pads come without a cable? Maybe I'm wrong but no need to take a star off for that the ps5 comes with one and most modern phones have that cable and cheap to pick up one,5,2020/11/14
This control just feels more premium than the DS4s. The control has a nice weight to it and fits my hands comfortably. Personally I love the clean white look that PS have gone for this time around and straight out of the box I was able to hook up to my ps4 through remote play. Works like an absolute dream! The only downside is the control comes without a cable... I think for £60 the least they could do is add a usbc cable!,5,2020/11/15
Works with ps5.,5,2022/03/04
"The controller at first sight looks like any other ps controller before it however packs some pioneering tech under the hood. Without spoiling too much, you really need to experience it yourself to get a true feel for all the features. The free included title with ps5, astros playroom does a stellar job of showcasing all of the features so be sure to try it out. Compared to an xbox series x controller, this controller wins hands down",5,2020/12/24
"I've tested all the features, I've inspected it high and low, I've used it for hundreds of hours and I am in love. The ONLY thing I would change about this controller is the spacing of the face buttons, they're a bit too far away, that's it. I love it",5,2021/07/29
Barely used it a couple times gaming in the last two weeks and the drifting just kept getting worse. I don't mind not having a charging cable included but this sucks. Might just send it back.,3,2021/10/18
"A great controller but the R2 button breaks easily. Mine broke after only a week. I did send it back to Sony for repair and got a new one instead but still, it’s a shame that breaks so easily. Never had any issues with the PS4 controllers.",4,2021/02/08
"Bought this new for a Santa present, arrived like this obviously already has been opened and taped up again.",1,2022/12/11
"Exactly as expected, this companies customer service is also excellent.",5,2022/02/01
A great looking controller.feels very sturdy and it’s a little bit bigger than the PS4 controller which should (hopefully)stop me getting arthritis after I’ve been playing a few hours non stop. After using the OS4 controllers for extended periods I feel like my hands are in a permanent claw. Bought this in anticipation of getting a PS5. 4 months later still no sign of them unless you’re a bot.,5,2021/02/15
The DualSense controller worked perfectly fine for the past few months and have been a very enjoyable experience. The weight of the controller feels good and the new features make it feel next gen unfortunately all this new tech make it far more prone to failure as I found out . My right trigger has gone loose and and overlay sensitive with the lightest of touch setting it off. I've now contacted Sony for a repair which is pitiful for something that cost £60 only a few months ago,3,2021/04/12
Great quality however it doesn’t come with a charger.,4,2021/08/13
"Bought to play with two controllers on my Ps5, controller works great, no problems, happy with my purchase!",5,2021/12/28
"R2 button is broken haptic feedback is no longer usable, also has drift issues.",3,2021/12/29
"Purchased a second controller for my system, so I can have 1 charging and 1 being used.",5,2022/01/01
"I don't have the PS5 yet but this just seems so much better than the DS4 controller. The size, ergonomics and the design is definitely appealing. I just wished that they kept the price low as at £60 this becomes harder to recommend to anyone for PC gaming over the previous gen controller.",4,2020/11/18
"The actual controller quickly became my favourite. But the first one broke within 25 minutes of use. The X button kept getting stuck and wouldn't register.

The replacement broke within a week. It stopped charging no matter what I tried. I've always looked after my controllers with the up most care so I've no idea what's happened to these two.

I've given 3 starts because I can't fault the comfort etc of the actual controller. But having 2 break on me with very little use concerns me over the products build quality.

A £60 controller should not break within a week or two of use.",3,2021/01/31
I bought a controller and the thing is absolutely amazing! It is really immersive! However when my controller arrived the box was very damaged luckily the remote was not but the box was which slightly ruined the unboxing of the remote.,4,2021/02/16
"Always handy to have an extra controller, wired as well means no running out of batteries.",5,2021/12/29
"Looks good, and more importantly feels good. PS4 and older controllers always felt flimsy to hold but this has a lot more heft to it.

Not including a cable for £60 seems a bit ridiculous.
Hopefully proper PC support arrives sooner or later so I can enjoy the adaptive triggers as well.",4,2020/11/13
if u looking for nice pad to play games on your pc or ps3 its good choice but if u want to play ps4 with ps5 pad goodluck wasting your time doing it directly :) overall im satisfied but cant use it wireless without application to remote play :(,4,2020/12/24
"I'm only giving it 3 star as I've had issues with the pad
Initially it feels great and the haptic feedback is good but the trigger buttons r very flimsy. The R2 button became very loose after using it as most shooter games use that button and made it too sensitive. I only used the pad for a few days as well!
A lot of people have had similar issues with the new pad if you look online and seems like they are still using the same material as the old Dual shock 4 pads....really ashame
Amazon are kindly sending me another one and hoping that doesn't break as easily, fingers crossed",3,2021/01/13
"If you're the kinda guy to only use xbox controllers for your PC Games. I made the move and I'm very, very happy with it.

I'm a bit gutted about the support on PC but via Steam you can have ... most of it. Not all, but most. Feels fantastic, comfortable for long sessions and the battery life isn't all that bad either.",5,2021/02/23
"Play Video
 What u need get it done",5,2022/01/06
East to use and handle,5,2022/01/27
Great product love the smooth feeling the way it fits in your hands the thing ya can do with it. Well worth the money. Only problem I had with it was no charger included with the pack. Other than that perfect,4,2021/01/31
I have only had this controller for around 2 months and it has sever stick drift,2,2022/07/20
"The L2 and R2 trigger have a common issue of becoming less resistant than when they're first bought and its not naturally over time, its because the spring inside can either snap or fall out of place. The triggers will become way too sensitive if this happens and ruins the gaming experience. VERY VERY bad design on the controller.",3,2021/05/25
"Pay top price for a control pad and they can't even be bothered to throw in a charging cable.

It's a nice design and everything but not supplying the very component need to charge the item is ridiculous, heck even WISH sends charger cables and they suck.

I'm giving this three stars just becuase the actual pad is decent. But no cable is a no no for me and people can argue 'theyre only cheap just buy one"" if they're only cheap why not supply one lol",3,2020/11/13
Box arrived tampered with not confident the controller is not a used or broken one,1,2022/11/29
"Great to have a second controller and the battery appears to last longer than the original pad that comes with the PS5.

Also disappointed with PlayStation not including a charging cable in the box, especially with the controller costing £59.",4,2021/01/09
"Bought a spare pad but I have felt the sensations you feel that come through the pad when you're doing things in games (Astros Playroom demonstrates this brilliantly).
Caters for your sense of touch, brings another layer to gameplay and feeling is believing. Quite pricey, but when you've already shelled out for the PS5 you've got to ""go big or go home"".",5,2021/01/22
"These pads discharge quite fast with the new features, adaptive triggers etc. So a second pad has become a must. Not much else to say, genuine Sony pad and no defects on the item I received. Definitely think about picking up a second pad even if it's just for yourself as a spare!",5,2021/05/11
"My hubby is delighted to receive his new PS5 controller, just a shame I couldn’t buy a console for him to be able to use it. For the time being it’s an ornament until more consoles are released as they are like hot dust to get a hold of. Sony need to plan their stock more effectively for future releases so both are available.",5,2020/11/21
Started of ok then started doing things at random,4,2021/06/07
Bought this as a 2nd controller to my ps5. Went to settings and pair right away. No rush no fuss.,5,2021/10/09
"I bought this for my pc. Download ds4 windows version 2.1.17 which is the latest. Bluetooth support will be coming soon and run it. plugged it in, windows set it up in a few seconds. You can now use it in ANY game. Full light control is enabled. Your games will see the controller as an xbox controller but this is so much better",5,2020/11/22
Paid for a brand new controller. The wrapper wasn’t sealed and there was no charging cable. Shocking.,1,2022/11/11
"Came in box, it's for Xmas so I didn't open it.",5,2021/11/30
"Now my favourite controller or all time. The dualsense feels much more premium than the dualshock 4 in every way. I was a bit apprehensive at first because the controller is a bit bigger than the dualshock 4 and I generally like smaller controllers. But the haptic feedback and adaptive triggers feel great, this controller really does feel like something fresh and new.",5,2020/11/25
I was unfortunate enough to get a faulty one with loose R2 button and had to waste time going through the trouble of returning it. I'd like to mention it was the original white one.,1,2022/09/30
The new PS5 controller is expensive but is actually a significant step forward in technology. The haptic feedback is different from any previous controller motion gimmick. A second controller for the system is pretty much a necessity. You do feel though that once you buy into the ecosystem Sony will get quite a lot of your money over the years...,5,2021/01/12
"A solid controller, you can feel all the details and textures in whatever type of terrain you walk on. Weather it’s glass or rocks, stones, sand you can even feel the breeze/wind in the game. Especially cool that the haptic feedback pans from each side, it’s very detailed. I’m impressed",5,2021/05/01
"It doesnt come with a usb type c cable but i recharge it with my phone charger so it's fine. I love this controller, as a guy that grew up along playstation this one is the best one by far. Even my old pop loves it.",5,2021/05/20
The usual quality you get from Sony. Feels great in the hand. The new haptics seem to work well. For how long remains to be seen as I’m not sure how much gaming the new internal mechanisms will tolerate. Mine has been well used and still works like new.,5,2021/05/10
Controller works well after receiving it (the original I got with the console lost tension in the left trigger after ~6 months will have to wait and see if the same happens here).,5,2021/08/02
drifts to the left due to left analogue stick dragging,1,2022/11/23
Works great for pc and ps3. Haptic triggers work great as well and is very comfortable,5,2021/10/25
"I ordered this controller in March 2021, it’s been fine until recently, currently my controller will not work on apps and games, it turns the PS5 on, I can click on apps/games but once on them no controls on the controller work?? I’m really confused and pretty annoyed. I’d understand if I had it for 5+ years but it’s been less than a year.",2,2022/03/06
"Poor controller doesn't last very long it has a fault where the X button will stop working unless you hold down the middle button with it. Not good enough when spending £60 for a controller.

This has now happened to two of the controls for me the exact same issue when they should be fixed or replaced by Sony due to a known fault",1,2022/08/04
Box had clearly been opened. I really can't be bothered sending it back but it's really disappointing when paying so much for a product.,3,2021/08/27
Have had 3 of these since launch of the console and EVERY ONE of them have had stick drift. How Sony can sell these jokes of a controller at 70 quid I will never know. The controller works fine when it works but will lose traction before you know it.,2,2022/04/13
The controller started off great but now no longer charges pretty poor as well considering it doesn't come with a charge cable so you have to spend more money!,3,2021/07/31
"Speedy delivery, item as described, excellent seller",5,2021/11/14
It's a good controller but prefer PS4 one more.,4,2021/04/20
"What can I say? This tech inside this controller is insane, the touchpad, the responsive triggers, the rumble stuff. It's exactly what you expect from Sony, but still an incredible bit of tech,",5,2021/07/02
"""Used like new"" item from Amazon warehouse was actually damaged.
R2 trigger loose, probably a damaged spring. Was also filthy, covered in black marks or sweat or something. Not Amazon's fault. Just dishonest customer, who has obviously swapped their broken one and returned.
I've sent it to Sony for repair as still under warranty. So no harm done, other than having to wait for them to repair/ replace.",3,2021/02/02
I bought this to try out with iPadOS 14.5 BETA and it’s AMAZING. It works so much better than the PS4 controller and it doesn’t continuously disconnect either. It’s much more comfortable to use and the battery lasts for ages. This is how a gaming controller should be made.,5,2021/03/08
"The PS5 dual sense controllers are and upgrade on the PS4 controllers, comfortable, not too heavy and the haptic feedback is very cool. They look so good too.",5,2021/07/22
"Finally arrived!!

Little impatient but to be fair well worth the wait! Feels really nice in my hands and has some decent weight to the controller especially compared to the previous ps4 controller.

Anyone who buys this will not be disappointed!

Roll on Next week for the release for the ps5!",5,2020/11/12
As an owner of both consoles PS5 and thr XBX SX. I have to say that Sony gotnit right with thr DuelSense controller and Microsoft got it so wrong. When you've got XBX SX gamers wanting features on the DuelSense on their controller you have to ask yourself. Why...,5,2021/01/19
"Other reviews talk about the tech, which is great, but I wanted to say that I used to get pins and needles in my ring and pinky fingers with the Dualshock 4 when playing for a long time, the feeling is much reduced with the Dualsense.",5,2021/03/19
"I have always preferred the xbox controller in the past, but this new controller is truly a step up. Its very comfortable to hold, and all the new features (haptics and stuff) add a new dimension to gaming. Truly next gen stuff, unlike the xbox controller that is old hat now.",5,2020/11/24
The controller is amazing looks real good just poor choice in colour after playing for a couple of hours a lot of grime builds up especially if you got sweaty hands might be better to wait for a different colour version of the remote to be released,5,2021/02/02
"I bought my first PS5 controller in mid-May to use on my PC. After 3 months, the left side joystick was broken (ghost inputs and HUGE joystick drift) even though I had only used it moderately (I only actually used it for one month). Replacement arrived (29th August) and having had moderate usage since then (2.5 months, the right side trigger is broken (no spring resistance). These things are great but they break on their own despite never being dropped.",2,2021/11/10
"This controller is definitely an upgrade to the dualshock. It feels way better in the hands, more of a rested position than feeling like you're holding something. The built in mic works well and the speaker is good. The adaptive triggers are adaptive and the haptic feedback is haptic lol.",5,2020/12/17
Quality item but sold without charging cable,5,2021/10/22
Came broke,1,2022/11/17
Works fine,4,2021/05/06
"I very strongly feel that for the price of the controller, they should really put a USB cable in the box. I can’t think of a single thing you can buy that must be charged to be used that doesn’t have the means to charge it included. And that if it doesn’t it should scream everywhere, all over this page, the box etc, that it doesn’t.",3,2021/01/04
Normally i loath buying a second remote but for once I think the cost is totally justified. The controller is about 75% of the added benefits to the PS5 with the haptic feedback and trigger resistance when firing weapons. It's completely bowled me over at how immersive a remote can be.,5,2020/12/03
"Only dislike was for the amount you pay, it could have a charging cable included.",4,2021/02/22
cant wait to get a ps5,5,2021/10/19
I suppose what's not to love if you are a gaming fan and these are the holy grail and impossible to get so very lucky. My gaming son loves. Its as you would expect a very well made item with extra features a must for gamers.,5,2021/02/08
Complete rubbish. Second-hand faulty stock sold as new. AVOID,1,2022/10/26
i want a chat with amazon to pay for my neighbours wall hes very annoyed about it,4,2021/02/02
"I bought it so I had an extra control and it works well. I have not had any issues with it so far.

Normally with the PS4 controllers there is a slight drift, I have had none of that so far.

Kind of expensive but worth it.

(Update)

My PS5 Controller now has controller drift but it is not like controller drift that you get on the PS4 Controller which is annoying. The drift I get on my PS5 is sudden movements to the left and is unusable the play games. What is more annoying is that I cannot get a hold of SONY to get it fixed or replaced!",2,2021/07/01
"Great , feels better to hold then the PS4 , I used thumb grips on it like i have with the PS4 ones o it lasts longer , MIC button in the middle is a good new feature and I can’t wait to try the hepatic feedback on it.",5,2020/11/12
These new dualsense controllers are a great follow up to the DualShock line of controllers. The extra features are great and are hard to describe without just putting the control in your hands and saying “here have some fun.”,5,2021/04/03
"I've been through 3 controllers, I have never dropped or physically damaged the controller in anyway. The first 2 controllers had the L2/R2 springs snap inside them (which is a very common issue). I don't know why Sony has not released the V2 version with fixed springs and analogs.

The 2nd controller had analog issues with stick drift, and now the 3rd controller is the same after a year of use. PS4 controller was built like a brick which never had any issues, PS5 controllers are such poor quality that I'm assuming they're built like this to earn them more money - which is why they don't release an improved version.

If you can handle the Xbox layout, go with it. I'm forced to stick with PS because of using the layout my whole life.",1,2022/01/06
"most certainly next gen been a pc gamer last couple of years and this controller spells next gen in many ways
very comfy with along haptic feedback giving gamers a feel for the game

looking forward to all the new games coming out with this tech",5,2020/11/25
Good battery life and good for the PS4 if you have the Magic S Pro USB adapter. However it sometimes runs out quickly. Be aware of that but still 5 stars.,5,2021/05/27
"Dog ate the last one, the replacement was necessary",5,2021/09/23
Dare I say it 1 of the best controllers ever made yes thats right the triggers on them are a game changer they really are i promise u no other console will ever beat the duelsense im telling u now it makes things so real,5,2020/11/19
Best thing since the N64 controller. I always used a pro control as my hands were to big for the old one especially for games like fifa. This one is fine and it actually lives up to the hype. It is actually brilliant,5,2020/12/19
"i have bought 3 controllers from amazon all of them have ended up with epic controller drift on the left stick and no matter what guides you follow to fix, nothing ever works!! and have recently found out that these joypads are made to fail within a month or two .. if your joypad has a no1 where i have circled then it is defective made with cheap parts ... if however the joypad had the letter A where the one is you have a good one ... its a well know fault with these joypads be warned",1,2022/04/15
"It means we always have a handset charged, and I like that it plugs into the mains rather than sub.",5,2021/07/25
"This is one hell of a controller!! Engineering brillance! Comfort, style and function. Best controller in the market and will change gaming forever! Only negative is the PS button I find myself pressing the mic mute button, hopefully i get use to this",5,2020/11/27
"Can anyone explain to me why when this controller is off, and you press L1 and R1 buttons it feels like a spring is broke inside and it vibrates the controller as you hold it, not the vibration like in games, this vibration is in our physical world and it only occurs with L1 and R1 buttons it feels cheap and or broken.

I gave 1 star also based on the fact I prefer ps4 controller than ps5

PS5-
1: its bigger than ps4
2: It's heavier and has geater wrist strain on long hours of gameplay
3: L1 and R1 buttons feel cheap or broken
4: the D-pad hurts my fingers because of the way its designed, I thought they would fix that from the ps4 model.
5: buttons Square X triangle and O seem too low and don't feel as satisfying as the ps4 one
6: The built in mic might be breaching privacy issues when Sony can listen to you even if you turn it off, there is no proof they are or aren't mic should always be built in headsets not controllers.
7: Battery didn't last as long as I thought it would but when you have everything on it turned on mic haptic feedback and you be lucky to get more than 4 hours straight with intense gaming.",1,2020/11/21
Brilliant!! Got this for my boyfriend and he is delighted with it. The controller is INSANE! The sensitivity and the vibrations on the controller are made to perfection and it baffles me how something this amazing can be made!!,5,2021/01/07
"Feels larger in the hand than the PS4 controller, which up until now, has been the best video game controller ever. I think the PS5 controller takes the cake.

Requires a software update on setup.",5,2021/04/03
Technically not wireless as it comes with a charging cable 🤷🏻,4,2021/02/04
Feels great. A lot better than the PS4 controllers,5,2021/08/31
"Spare PS5 controller, genuine controller always handy to have a spare nothing worse than being mid game an your controller goes flat, love the design of these to the PS4 controllers as these are nicer to hold",5,2021/02/12
"The controller is a very nice piece of equipment in terms of feel and usage, however this is now my third controller I have had due to the right hand side lower shoulder button failing. This one only managed about 3 weeks. Amazon have been very helpful and replaced each one with no fuss, but I feel Sony should have fixed this by now. I understand it is a small spring that fails and you can get them off Ebay and fix it yourself, but my view is at nearly £60 it should be designed and built right. I will just keep sending them back until Sony supply something that is fit for purpose.",2,2021/04/12
The pad was fine but the box it came is was dirty with oily finger prints. Normally I’d let that go but I think while Covid is around hygiene should be at a higher standard,3,2021/03/31
"All in the title, box looked roughed up, but mainly the controller was clearly second hand.",1,2022/09/18
If you can afford this over the PS4 controller then I’d recommend it. Way better and superior. Besides the PS4 market is filled with reviews of fake controllers. Overall really good.,5,2021/04/03
Solid build quality that makes the dualshock 4 feel flimsy. Feels great in the hands. Haptics and adaptive triggers are better than expected added with the native support on steam makes it one of the best controllers i've ever had.,5,2020/11/22
"I don't actually have a PS5 (yet, anyway). I am looking for a BT controller that is suitable for Android gaming. The controller does not feel too bad but I prefer the feel of the Xbox One controller. The DualSense does not seem to have very good compatibilty for Android yet.",3,2020/12/30
"This is the second controller I have had, the original one that came with the ps5, well that lasted about 5 weeks of minimal use as only use weekend as work nights, first one all the buttons apart form the square button all just started sticking and nothing has been spilt on it its still as is from new, so I bought another one and this one the buttons seem OK but the stick drift on the right analogue stick is getting worse , I won't buy another one I want a replacement",2,2021/07/16
To say its supposed to be 2nd hand theres not a scratch or blemish on it as far as I can tell. Pity I havent been able to get a PS5 to test it on,5,2021/01/31
What can I say it’s a ps5 joypad and because it’s Sony it’s expensive for what you get and as with all past joypads no charger cable,5,2021/05/11
The best controller ever made.,5,2021/09/06
"This controller is a real step up from previous controllers I have used. The feel is much more premium,it feels heavier than its predecessor much more expensive. Well done Sony,not only the best Console but also the best controller.",5,2020/11/15
"These things are really well built, it took me ages to smash one
when I kept getting killed by the same guy on c.o.d",5,2021/05/29
"this item was sold and described NEW and as having a minor scratch. I opened the box, I can see it's been used. And has stick drift, I was therefore sold a faulty product by amazon warehouse, again.",1,2022/07/25
"Way more comfortable than the old controller. I actually use this with my PC and it works great with steam. Although it doesn't seem to work yet with PS Now on PC, so be wary of that before buying.",5,2020/12/03
"This controller is excellent. I really like the haptic feedback.
Hopefully a lot of developers will make use of it!
I've always preferred the Xbox controllers. Not so sure now!",5,2021/04/18
Sound as a pound👊,4,2021/02/19
I like the product but I’m here to tell people that if you buy a PlayStation controller whether it’s PS4 or PS5 it doesn’t come with a charging cable because you get one with the console.,5,2020/12/19
Top notch controller,5,2021/09/03
"Just got mine bit heavier than the ps4 controller, feels nice in the hand, looks like a darker grey then a white. You do not get a USB-C cable with it so keep that in mind",5,2020/11/12
"Feels really nice, even better than the DualShock4 which in its self is an achievement! Feels the part and hopefully soon it’ll play the part! So far 10/10 recommend to anyone who’ll need a spare remote.",5,2020/11/14
Prompt service and great product!,5,2021/08/18
Probably great but another present bought for my boyfriend at Christmas that he took to his house before dumping me. I’m sure he will enjoy it though. The absolute a hole :),5,2021/01/15
"Nice well made product, slightly bigger than previous ps controllers but fits nicely in the hand, free playroom game with ps5 shows off its abilities unfortunately no games as yet really utilise these",5,2020/12/27
Excellent,5,2021/09/30
"Best controller on the market. Feels like someone is making love to your hands when you play Astrobot...

Forget that last bit. It's awesome, and is very solidly built.",5,2021/02/06
10/10,5,2021/09/23
Dose what it says on the box,5,2021/08/10
Amazing product however my right trigger broke after a week of use. Constant clicking as well as broken haptics. Would absolutely be 5 stars without reliability issues.,3,2021/04/09
"Firstly the dualsense is a great controller, weighty and the haptic features are great but I'm now sat with 2 out of 3 pads that have stick drift!! After reading up and seeing an ifixit teardown the dualsense is using the same sticks as previous iterations and will suffer the same fate. Sony are facing a lawsuit for it but still sell ""new"" controllers with basically a different colour shell. Expect to wait 3 or 4 weeks for sony to fix any stick drift only for that replacement to suffer eventually anyway! Love the ps5, love the new games we're getting and I love the dualsense but this is laughable really. £180 to have 1 pad that will inevitably have stick drift *watch the ifixit video on YouTube to see how problematic the dualsense is and always will be.",1,2021/10/14
The best game controller ever. It is as close to the concept as possible. Sony pulled off a coup on this one. It is a game changer,5,2021/04/13
"Time will tell on things like battery and so on, but at launch this is a fantastic controller. Feels better in the hand than a DualShock4, and the new features are all great.",5,2020/11/26
X and the big face buttons both stick and the black plate isn't on the front fitted properly. I believe this item was resold despite me paying the full price for a brand new controller.,1,2022/07/21
Great gift and great quality,5,2021/08/15
"Update:

So now my third controller gave in. Another broken R2. Sending it back again.

So this is my third controller so far.
1st one R2 button failed so sent it back for service. Pretty annoying and well known problem, so not sure why Sony is not sorting it.
2nd controller bought ad a backup. Within a month the X button failed. Sent it back to Amazon to change it. Lucky I was within 30 days.

Pretty crap quality for the price we are paying.",2,2021/06/27
"I purchased PlayStation 5 and got extra controller from Amazon. I had to return the controller because the X button got clicky and started to stick. Overall I’m not impressed with the build quality but it’s not like you have much choice.

Now I’ve been playing with the replacement controller and X button is starting to wear out again. I would think it’s due to the design being new and it will go through some iterations before being fully solid.

Amazon was amazing about the returns: I sent the controller back describing the issue and received a brand new one.",2,2021/03/10
It took a while but we finally made it. Pricy but worth it.,5,2021/06/27
"It feels great in your hands, solid, great material, battery life of around 8 hours.

Stronger microphone than previous-gen controller, L3 button touch pad works better too",5,2021/03/14
"Really disappointed, worst controller I've ever had. Ridges on the colour change area just where you hold it. The handle bits are too thin as well to hold comfortablely. I guess it will depend on your hand size if the above points are a problem. I don't like the level if roughness on the underside. On all these points the ps4 controller is better. It's also heavier. And at 60 quid they don't even give you are charging cable. I'm interested to try the vibration stuff once ps5 turns up tomorrow, but suspect that will just be an annoyance to turn off after 5 minutes.",2,2020/11/18
Such a lovely design and it holds battery so much longer than previous generations. Always recommend a spare controller but it doesn’t take long to charge.,5,2021/03/16
Great controller to use bit after playing games with it fairly irregularly I now have a stick drift issue on the left analogue stick making some games unplayable and reverting back to a 9 year old DS4 controller which works perfectly. Will not purchase one of these controllers again. Cheap crappy design and not durable,1,2022/06/14
Everything is working fine on the controller apart from the right trigger is very stiff and of a different shape that the previous I tried to replace?,3,2021/03/24
Very happy with product,5,2021/08/11
"Controller is all good, looking forward to testing out dualsense soon.

Arrived today - Be aware that it requires a USB-C cable to recharge and this does not come in the standalone controller box.",5,2020/11/12
Takes a bit of getting used to at the beginning because it might feel a but stiff. Feels much more spaced out and easier to hold than the ps4 controller.,5,2021/01/17
"How can I contact seller? It won’t let me find the option. Extremely dissapointed in this purchase. Bought this in March as a gift to sent to my brother in Venezuela! Absolutely disgusted that I paid for a NEW item and was sent a dirty broken used controller. Joystick gets stuck and sinks, theres dirt where the controller gets held. Would not recommend. Avoid at all costs.",1,2022/05/09
Love the controller the quality compared to the PS4 seems a lot better only complaint is that it’s a bit of a pain to set up on pc but that should be sorted soon,5,2020/11/14
"This is the second PS5 controller, the first was with the PS5 which developed drift after about 6 weeks so I replaced it with another and after less than 2 months the right trigger have broken, I am very disappointed especially after waiting so long to get a PS5 … Should have stayed with the Xbox.
Update,
Amazon are very kindly replacing this so hopefully third time lucky.",2,2021/09/24
Amazing item. The dualsense controller is very comfortable to hold and the vibrations are so much better. The triggers are so much better too.,5,2021/04/12
Good product,4,2021/01/17
Already onto my 2nd controller in approx 18 months since purchasing the PS5 and now need a third due to the left analog stick drifting to the left on both controllers. Would recommend staying away from the PS5 due to this controller.,1,2022/06/30
Item had to go back because amazon because could not get a ps5 at launch . But looked a good item . Shame the amazon system let me down .,5,2020/11/24
"It is exactly like the one you already got with your PS5. Sturdy, well-made, expensive, requires inordinately frequent controller firmware upgrades through the console.",5,2021/04/26
All good fast delivery,5,2021/07/30
Good value,5,2021/08/25
 Not happynot,1,2022/09/11
This controller is great never felt this experience before. Playstations immersive design & technology was the reason I choose over Xbox hats 🎩 off to Sony 👍,5,2020/12/19
"Items as described, recommended seller",5,2021/07/15
"Not compatible with ps4 so that sucks.
No charger.
Proper review to come when I get a ps5, when ever they in stock ...",3,2021/03/15
I brought this controller for my husband's Christmas gift. He loves it and we play games together and with friends as well. We all love it.,5,2021/01/17
Not so sure it’s going to last the right trigger button sticks a bit. Time will tell but my DualShock did the same then broke so I don’t have much faith. Also a charging cable should have been included,3,2020/11/19
"I mainly bought this controller to play stuff on my pc. Im sad to see that it currently doesnt work with other games, Only on the launcher steam,

Hopefully they fix this issue as then I can play other games.",3,2020/11/12
My USED PS5DualSense Controller started having Drift issues with the R2 and L2 Triggers loose grips.,5,2021/05/10
"controller just feels better in te hand, so it dont come with charger but ive got loads,just like most people, cant wait to use it on the 19th",5,2020/11/16
"The trigger spring broke after a month of normal use. This may have been caused by the adaptive triggers, putting more strain on the triggers but Sony should have tested the quality of the springs. Good thing is you can easily fix it but you shouldn’t have to only after a month. Hopefully, this issue is fixed in the future. Until then I would not recommend buying one. The controller is great, shame that there are many issues raised, with joycon drift and loose triggers.",2,2021/04/26
Works how it should great product as always from Sony,5,2021/06/04
Controler has a really good weight and feel to it and the trigger feedback is good enchances the game experience. The downfall of the controler is stick drift (you contine to move without touching controller). Bought this as a second controler and both are suffering with drift after 6 monts use. Now have to take up with Sony. At £60 it does not represent value for money whist this drift issue exists. Check the net thetes plenty of info out there on it.,2,2021/06/12
"Items as described, recommended seller",5,2021/07/15
"Not compatible with ps4 so that sucks.
No charger.
Proper review to come when I get a ps5, when ever they in stock ...",3,2021/03/15
I brought this controller for my husband's Christmas gift. He loves it and we play games together and with friends as well. We all love it.,5,2021/01/17
Not so sure it’s going to last the right trigger button sticks a bit. Time will tell but my DualShock did the same then broke so I don’t have much faith. Also a charging cable should have been included,3,2020/11/19
"I mainly bought this controller to play stuff on my pc. Im sad to see that it currently doesnt work with other games, Only on the launcher steam,

Hopefully they fix this issue as then I can play other games.",3,2020/11/12
My USED PS5DualSense Controller started having Drift issues with the R2 and L2 Triggers loose grips.,5,2021/05/10
"controller just feels better in te hand, so it dont come with charger but ive got loads,just like most people, cant wait to use it on the 19th",5,2020/11/16
"The trigger spring broke after a month of normal use. This may have been caused by the adaptive triggers, putting more strain on the triggers but Sony should have tested the quality of the springs. Good thing is you can easily fix it but you shouldn’t have to only after a month. Hopefully, this issue is fixed in the future. Until then I would not recommend buying one. The controller is great, shame that there are many issues raised, with joycon drift and loose triggers.",2,2021/04/26
Works how it should great product as always from Sony,5,2021/06/04
